,urban_score,oxford_score,follower_score,favorite_score,friend_score,sex_words_ratio,posneg,compound
8848,0.24242399999999997,0.0,2.9144299999999998e-05,0.00516684,0.00140041,0.043360433604336,-0.196,-0.5994
8849,0.24242399999999997,0.13684200000000002,5.4325e-05,0.00796644,0.000227992,0.0975609756097561,-0.319,-0.8851
8850,0.151515,0.0315789,0.00018978799999999998,0.142018,0.00146045,0.0354767184035477,-0.467,-0.9313
8851,0.181818,0.09473680000000001,0.0,3.3131400000000004e-06,3.16431e-05,0.0696864111498258,0.063,0.171
8852,0.24242399999999997,0.010526299999999999,2.39316e-05,0.00896701,0.000111968,0.0675422138836773,0.0,0.0
8853,0.151515,0.0315789,2.8561399999999997e-05,0.0021436,0.0009517260000000001,0.0371660859465738,-0.03499999999999999,-0.2263
8854,0.030302999999999997,0.0,3.4140499999999995e-06,0.00514365,0.000111156,0.00573888091822095,-0.392,-0.7741
8855,0.151515,0.0,2.36985e-05,0.000896204,0.000616634,0.0304878048780488,-0.331,-0.8481
8856,0.030302999999999997,0.0,7.72741e-06,0.00887093,0.00017768799999999998,0.00513478818998716,-0.183,-0.5859
8857,0.0606061,0.0,0.0315165,0.0174553,0.570818,0.024390243902439,-0.238,-0.5106
8858,0.0606061,0.0,0.000469257,0.029419,0.00440569,0.016260162601626,0.374,0.7482
8859,0.0909091,0.157895,2.7512199999999997e-05,0.12504,0.0008186630000000001,0.146341463414634,0.134,0.3553
8860,0.0606061,0.0,2.0750799999999998e-05,0.00417456,0.000546857,0.0114777618364419,-0.13,-0.34
8861,0.0606061,0.0,9.44775e-05,0.08058380000000001,0.000783774,0.0177383592017738,0.317,0.6351
8862,0.12121199999999999,0.0,2.63465e-05,0.0198275,0.00044624800000000005,0.0278745644599303,-0.179,-0.34
8863,0.333333,0.2,5.379209999999999e-06,0.0177352,7.70792e-05,0.11707317073170699,-0.41400000000000003,-0.9404
8864,0.24242399999999997,0.010526299999999999,0.0006666389999999999,0.00364445,0.000782151,0.0487804878048781,0.219,0.6369
8865,0.212121,0.010526299999999999,0.017748,0.223804,0.00147668,0.0780487804878049,0.0,0.0
8866,0.0909091,0.0,0.000152133,0.135062,0.000229615,0.0172166427546628,0.18999999999999997,0.5574
8867,0.0909091,0.0,8.7766e-06,0.0041348,0.000260447,0.024390243902439,-0.285,-0.6115
8868,0.030302999999999997,0.0,2.17333e-05,0.0014114000000000002,0.000654768,0.00886917960088692,0.237,0.4199
8869,0.0606061,0.021052599999999998,1.47554e-05,0.013936700000000002,0.00015497,0.0278745644599303,-0.258,-0.6326
8870,0.12121199999999999,0.0,9.6093e-06,0.0193156,0.0005914819999999999,0.0354767184035477,-0.05099999999999999,-0.2023
8871,0.151515,0.010526299999999999,7.86064e-06,0.011215000000000001,0.0008357010000000001,0.0418118466898955,0.53,0.9059
8872,0.181818,0.0,2.7179200000000002e-05,0.00398405,0.00087059,0.032520325203252,0.13,0.3839
8873,0.030302999999999997,0.0,2.48143e-06,0.010665000000000001,0.000224747,0.00886917960088692,0.403,0.6597
8874,0.0606061,0.0,1.53216e-06,4.96971e-06,8.113600000000001e-07,0.0278745644599303,-0.06999999999999998,-0.1759
8875,0.030302999999999997,0.0,4.59648e-06,0.00469803,0.000191481,0.00886917960088692,-0.487,-0.8225
8876,0.030302999999999997,0.0,1.3522999999999999e-05,0.011203399999999999,0.00023610599999999998,0.0121951219512195,-0.512,-0.7424
8877,0.0606061,0.0,3.49732e-07,1.6565700000000002e-06,3.65112e-05,0.0139372822299652,-0.24,-0.5837
8878,0.0,0.0,6.533319999999999e-05,1.6565700000000002e-06,0.00230913,0.0,0.0,0.0
8879,0.181818,0.0,3.1309300000000004e-06,0.000909457,0.000147668,0.0225140712945591,0.263,0.8271
8880,0.151515,0.0,7.306060000000001e-05,0.00655339,0.00321542,0.0348432055749129,-0.14900000000000002,-0.5267
8881,0.0909091,0.0,0.000618975,0.0014992,0.00199108,0.016260162601626,0.295,0.705
8882,0.030302999999999997,0.0,5.73061e-05,0.00532919,0.00154483,0.00573888091822095,0.297,0.7456
8883,0.0909091,0.010526299999999999,1.50218e-05,0.00140643,0.000206086,0.032520325203252,0.252,0.5719
8884,0.0,0.0,4.2584e-05,0.00337443,0.000976878,0.0,0.033,0.1027
8885,0.181818,0.2,0.000239283,0.0280143,0.0058353,0.13550135501355,0.28600000000000003,0.7409
8886,0.0909091,0.0,5.69563e-06,0.0006609710000000001,0.000175254,0.0266075388026608,-0.441,-0.7964
8887,0.0606061,0.0,0.0295533,0.000182223,0.00035943300000000004,0.0139372822299652,-0.226,-0.5859
8888,0.151515,0.021052599999999998,6.62159e-05,0.027919799999999998,0.00316025,0.0455284552845528,-0.061,-0.2955
8889,0.151515,0.021052599999999998,8.66502e-05,0.015146000000000001,0.0017858000000000001,0.0284552845528455,-0.206,-0.7579
8890,0.151515,0.010526299999999999,1.83193e-07,8.282850000000001e-05,0.000701015,0.0450281425891182,-0.08000000000000002,-0.3182
8891,0.272727,0.0,1.7003599999999998e-05,0.00532753,0.00137931,0.0381760339342524,-0.074,-0.4404
8892,0.272727,0.21052600000000002,2.8644699999999997e-05,0.00566381,0.00126248,0.117886178861789,-0.098,-0.6705
8893,0.12121199999999999,0.010526299999999999,2.6895999999999998e-05,0.0170511,0.0004908730000000001,0.0232288037166086,0.10899999999999999,0.5719
8894,0.030302999999999997,0.021052599999999998,0.00422231,0.498593,0.0721445,0.0365853658536585,-0.535,-0.7845
8895,0.030302999999999997,0.0,9.992339999999998e-08,0.000240203,8.1136e-05,0.024390243902439,-0.524,-0.5106
8896,0.393939,0.010526299999999999,3.1309300000000004e-06,0.000909457,0.000147668,0.0620842572062084,-0.215,-0.6369
8897,0.0,0.0,6.994639999999999e-06,0.00286918,0.000770792,0.0,-0.402,-0.5216
8898,0.151515,0.0,5.12274e-05,0.00743966,0.00144747,0.032520325203252,-0.059,-0.2732
8899,0.151515,0.0,3.50065e-05,0.00543852,0.00186207,0.0348432055749129,-0.375,-0.802
8900,0.30303,0.010526299999999999,6.7315e-05,0.00108008,0.000587425,0.0536585365853659,-0.059,-0.0516
8901,0.12121199999999999,0.0,5.579059999999999e-06,0.0028112,0.0008811369999999999,0.0205391527599487,0.409,0.8271
8902,0.12121199999999999,0.021052599999999998,6.11698e-05,0.00521985,0.000779717,0.0418118466898955,0.148,0.3108
8903,0.0606061,0.0,0.00036375400000000004,0.34435,0.00152779,0.024390243902439,0.0,0.0
8904,0.12121199999999999,0.0,2.36152e-05,0.019188,0.0008105489999999999,0.0300187617260788,0.0,0.0
8905,0.0606061,0.0,5.9954e-07,8.11719e-05,2.43408e-05,0.024390243902439,-0.544,-0.6981
8906,0.0606061,0.0,9.24291e-06,0.00783723,0.000275863,0.0114777618364419,-0.257,-0.8074
8907,0.181818,0.0736842,3.55727e-05,0.0542957,0.00120812,0.158536585365854,-0.368,-0.5423
8908,0.151515,0.0,1.78197e-05,0.00691287,0.0006961469999999999,0.0203252032520325,-0.153,-0.5859
8909,0.12121199999999999,0.347368,1.78197e-05,0.00691287,0.0006961469999999999,0.18048780487804897,-0.025999999999999995,-0.1471
8910,0.0606061,0.010526299999999999,7.76072e-06,0.00224797,0.00145883,0.0195121951219512,0.0,0.0
8911,0.0606061,0.0,1.1141500000000002e-05,0.000578143,0.000468155,0.0130081300813008,-0.236,-0.5719
8912,0.272727,0.010526299999999999,4.3549899999999994e-05,0.00295532,0.000774038,0.075046904315197,0.099,0.1397
8913,0.0909091,0.08421050000000001,7.60417e-05,0.00100388,0.000361867,0.0466595970307529,-0.18,-0.743
8914,0.0,0.0,0.000289978,0.06689400000000001,0.000537932,0.0,-0.688,-0.6597
8915,0.030302999999999997,0.0,3.5639300000000003e-06,8.77982e-05,8.113600000000001e-07,0.0195121951219512,-0.487,-0.5859
8916,0.030302999999999997,0.0,0.000150268,0.018759,0.0016137999999999999,0.032520325203252,-0.655,-0.5859
8917,0.30303,0.157895,4.72304e-05,0.00022198,0.00015983799999999998,0.12195121951219501,-0.118,-0.5411
8918,0.181818,0.010526299999999999,0.00014369,0.0145381,0.00654281,0.113821138211382,-0.432,-0.5859
8919,0.181818,0.16842100000000002,5.02948e-06,0.000270021,0.000162272,0.107317073170732,-0.289,-0.8074
8920,0.030302999999999997,0.0,2.8561399999999997e-05,0.0021436,0.0009517260000000001,0.008130081300813009,0.1,0.2103
8921,0.24242399999999997,0.010526299999999999,0.0011029000000000002,0.00706693,0.014115200000000001,0.109756097560976,0.0,0.0
8922,0.0606061,0.021052599999999998,9.23958e-05,0.0832145,0.00107586,0.0354767184035477,0.0,0.0
8923,0.030302999999999997,0.0,3.1642400000000004e-06,0.0025594000000000003,7.54565e-05,0.0139372822299652,-0.306,-0.296
8924,0.0,0.0,0.000689355,0.0164299,0.00018093299999999998,0.0,0.0,0.0
8925,0.181818,0.010526299999999999,4.42994e-06,0.031069,0.00033265800000000005,0.0341463414634146,0.108,0.0772
8926,0.030302999999999997,0.010526299999999999,4.86127e-05,0.0137694,0.00162191,0.0195121951219512,0.0,0.0
8927,0.333333,0.010526299999999999,1.78197e-05,0.00691287,0.0006961469999999999,0.0468292682926829,0.0,0.0
8928,0.0909091,0.0,0.031507299999999995,3.81011e-05,8.032470000000001e-05,0.0418118466898955,0.545,0.5859
8929,0.212121,0.010526299999999999,4.18346e-05,0.0473,0.00202353,0.0459110473457676,-0.296,-0.743
8930,0.212121,0.0,4.14016e-05,0.00157208,0.00053063,0.136585365853659,-0.365,-0.3182
8931,0.0909091,0.0,6.66156e-07,0.00431371,4.30021e-05,0.0365853658536585,-0.043999999999999984,-0.1298
8932,0.0909091,0.0,1.0825e-06,0.00711828,0.00037566,0.0209059233449477,-0.412,-0.7906
8933,0.0,0.0,3.54728e-06,0.00125734,0.00013955399999999999,0.0,0.0,0.0
8934,0.212121,0.0,9.18629e-05,0.015203999999999999,0.00023610599999999998,0.0455284552845528,0.0,0.0
8935,0.030302999999999997,0.0,0.0013938,0.0009425880000000001,6.73429e-05,0.0195121951219512,-0.494,-0.5994
8936,0.0,0.0315789,1.1141500000000002e-05,0.000578143,0.000468155,0.0365853658536585,0.0,0.0
8937,0.151515,0.0,2.1516799999999997e-05,0.0109681,0.000903855,0.0487804878048781,-0.02100000000000002,-0.0772
8938,0.272727,0.021052599999999998,1.14912e-06,0.0004953140000000001,8.84383e-05,0.0825515947467167,0.0,0.0
8939,0.0909091,0.0,1.89355e-05,0.000955841,0.00034564,0.0225140712945591,0.0,0.0
8940,0.12121199999999999,0.0,1.28235e-06,0.000626183,0.000162272,0.0205391527599487,0.019000000000000003,0.1027
8941,0.12121199999999999,0.0,1.1141500000000002e-05,0.000578143,0.000468155,0.0300187617260788,-0.461,-0.8271
8942,0.24242399999999997,0.010526299999999999,3.14592e-05,0.0370343,0.000933876,0.0878048780487805,0.0,0.0
8943,0.0909091,0.0,6.44506e-06,0.00630822,0.00036511199999999996,0.0585365853658537,-0.10400000000000004,-0.25
8944,0.151515,0.21052600000000002,4.996169999999999e-06,0.00926685,0.000193104,0.152439024390244,-0.066,-0.3818
8945,0.212121,0.021052599999999998,0.00019145299999999998,0.0223107,0.0102304,0.21951219512195103,0.0,0.0
8946,0.181818,0.010526299999999999,0.00066011,0.00136004,2.27181e-05,0.34146341463414603,0.0,0.0
8947,0.030302999999999997,0.0,1.8319299999999998e-06,0.0,8.43815e-05,0.024390243902439,-0.595,-0.6597
8948,0.24242399999999997,0.021052599999999998,0.00191393,0.00160853,0.012151700000000001,0.16260162601626002,0.0,0.0
8949,0.151515,0.0,5.579059999999999e-06,0.0078538,0.00014523299999999998,0.0348432055749129,0.0050000000000000044,0.0258
8950,0.0606061,0.0,4.8696e-05,0.0282892,0.00205274,0.0278745644599303,-0.394,-0.5994
8951,0.030302999999999997,0.0,2.9594e-05,0.0859578,0.00046085300000000005,0.00886917960088692,0.259,0.4215
8952,0.030302999999999997,0.0,0.000305716,0.0288094,0.014706700000000001,0.024390243902439,-0.559,-0.5859
8953,0.12121199999999999,0.010526299999999999,2.07341e-05,0.00045721300000000004,0.0007626789999999999,0.032520325203252,0.172,0.3612
8954,0.0606061,0.0,1.66705e-05,0.00929336,0.000921705,0.0121951219512195,-0.137,-0.4767
8955,0.0909091,0.010526299999999999,1.6603900000000002e-05,0.0819472,0.000439757,0.0278745644599303,-0.2,-0.4585
8956,0.0909091,0.13684200000000002,1.80528e-05,0.0050923,0.000563084,0.173441734417344,-0.549,-0.8074
8957,0.0909091,0.0,1.33231e-06,0.000531759,5.84179e-05,0.0487804878048781,0.0,0.0
8958,0.0909091,0.0,2.5030799999999998e-05,0.0723142,0.00100203,0.0585365853658537,-0.09099999999999997,-0.2023
8959,0.181818,0.0,1.14912e-06,0.0004953140000000001,8.84383e-05,0.0585365853658537,-0.667,-0.9001
8960,0.030302999999999997,0.0631579,9.8258e-06,0.000362789,6.89656e-05,0.0853658536585366,-0.549,-0.8074
8961,0.0606061,0.0,1.22073e-05,0.020185299999999996,0.00037403699999999997,0.024390243902439,-0.05299999999999999,-0.1531
8962,0.24242399999999997,0.0,3.1309300000000004e-06,0.000909457,0.000147668,0.0339342523860021,0.0,0.0
8963,0.151515,0.0,2.11171e-05,0.000440648,0.00107181,0.0212089077412513,-0.099,-0.5429
8964,0.151515,0.157895,3.41738e-05,0.00280292,0.000293712,0.150093808630394,-0.391,-0.795
8965,0.12121199999999999,0.010526299999999999,5.579059999999999e-06,3.64445e-05,0.000320487,0.0487804878048781,-0.307,-0.4767
8966,0.030302999999999997,0.0,2.8111799999999997e-05,0.010537399999999999,4.30021e-05,0.00650406504065041,0.259,0.6369
8967,0.0606061,0.0,6.211900000000001e-06,0.024455900000000003,0.000549291,0.021680216802168,0.0,0.0
8968,0.0,0.0,2.18499e-05,0.00956669,0.000587425,0.0,0.0,0.0
8969,0.333333,0.021052599999999998,2.7812e-06,0.00041082900000000003,0.00018499,0.0704607046070461,0.055999999999999994,0.2732
8970,0.24242399999999997,0.010526299999999999,4.3549899999999994e-05,0.00295532,0.000774038,0.0516499282639885,-0.31,-0.743
8971,0.0606061,0.0,0.000534956,0.024992700000000003,0.000754565,0.0278745644599303,-0.388,-0.5859
8972,0.0,0.0,1.15745e-05,0.07616410000000001,0.00038052800000000004,0.0,0.0,0.0
8973,0.030302999999999997,0.0,5.2459800000000006e-06,0.033113199999999995,7.30224e-05,0.00650406504065041,-0.121,-0.2003
8974,0.0606061,0.0,5.6456700000000004e-06,0.00333799,0.000257201,0.032520325203252,-0.432,-0.5859
8975,0.0606061,0.0,3.38407e-05,0.028541000000000004,0.00083489,0.0390243902439024,-0.01100000000000001,-0.0258
8976,0.181818,0.021052599999999998,2.608e-05,0.00703877,0.00098418,0.195121951219512,0.0,0.0
8977,0.030302999999999997,0.0,5.13939e-05,0.0645863,0.00231481,0.008130081300813009,0.0,0.0
8978,0.181818,0.021052599999999998,5.1127499999999995e-06,0.0173343,0.000335903,0.0975609756097561,0.286,0.4215
8979,0.212121,0.27368400000000004,4.01359e-06,0.00281286,0.00016957400000000003,0.119241192411924,-0.516,-0.9709
8980,0.030302999999999997,0.0,0.0009729210000000001,0.044006800000000006,0.00132982,0.0195121951219512,-0.693,-0.7772
8981,0.0909091,0.0,8.85987e-06,0.00294869,0.000419473,0.0365853658536585,0.286,0.4215
8982,0.030302999999999997,0.0,0.000192852,0.00978039,0.00753591,0.016260162601626,0.0,0.0
8983,0.030302999999999997,0.0,1.72368e-05,0.00365108,0.0006288040000000001,0.032520325203252,-0.688,-0.6597
8984,0.151515,0.0,1.6603900000000002e-05,0.0819472,0.000439757,0.0443458980044346,-0.08299999999999996,-0.3818
8985,0.0909091,0.0,1.45222e-05,0.00604979,0.000666127,0.0487804878048781,-0.432,-0.5859
8986,0.0606061,0.0,0.00330593,0.0168887,0.000251522,0.024390243902439,-0.375,-0.6369
8987,0.12121199999999999,0.0,2.31489e-06,2.15354e-05,0.000373226,0.0278745644599303,-0.33,-0.8257
8988,0.212121,0.16842100000000002,1.14912e-06,0.0004953140000000001,8.84383e-05,0.203991130820399,-0.477,-0.8074
8989,0.0,0.0,0.000289978,0.06689400000000001,0.000537932,0.0,-0.815,-0.6597
8990,0.212121,0.010526299999999999,0.000259418,0.00521985,0.000299392,0.195121951219512,0.492,0.4404
8991,0.0,0.0,2.16501e-06,0.000520163,0.000148479,0.0,0.463,0.7844
8992,0.363636,0.22105300000000003,1.20741e-05,0.0346273,0.0013428,0.11498257839721301,-0.126,-0.5574
8993,0.12121199999999999,0.13684200000000002,1.14912e-06,0.0004953140000000001,8.84383e-05,0.103658536585366,-0.537,-0.9313
8994,0.151515,0.0,3.50065e-05,0.00543852,0.00186207,0.0256739409499358,0.11800000000000002,0.4588
8995,0.24242399999999997,0.13684200000000002,1.14912e-06,0.0004953140000000001,8.84383e-05,0.113821138211382,-0.449,-0.908
8996,0.212121,0.010526299999999999,4.1601400000000005e-05,3.97577e-05,0.00160649,0.130081300813008,-0.375,-0.34
8997,0.0,0.0,9.692569999999999e-06,0.000576486,0.00046085300000000005,0.0,0.276,0.6705
8998,0.12121199999999999,0.021052599999999998,1.57046e-05,0.00656664,0.000420285,0.0450281425891182,-0.259,-0.6369
8999,0.12121199999999999,0.0,8.46351e-05,8.945479999999999e-05,0.00059067,0.0278745644599303,0.268,0.5267
9000,0.363636,0.010526299999999999,1.61376e-05,0.00102873,0.000652334,0.0975609756097561,-0.087,-0.3612
9001,0.0,0.0,0.00182009,0.00417953,0.00110913,0.0,0.0,0.0
9002,0.030302999999999997,0.0,5.495790000000001e-06,0.00384324,0.000808115,0.00886917960088692,0.0,0.0
9003,0.030302999999999997,0.0,5.2459800000000006e-06,0.00312098,8.113600000000001e-07,0.0139372822299652,0.0,0.0
9004,0.0909091,0.13684200000000002,1.7853e-05,0.0433707,0.00038783,0.195121951219512,-0.593,-0.8074
9005,0.0,0.0,5.677310000000001e-05,0.0253008,0.000776472,0.0,0.455,0.3612
9006,0.0,0.0,0.00019654900000000002,0.0258839,0.00452901,0.0,0.0,0.0
9007,0.363636,0.042105300000000005,1.78197e-05,0.00691287,0.0006961469999999999,0.0743321718931475,-0.113,-0.3182
9008,0.0606061,0.0,1.98681e-05,0.000313092,0.000855174,0.032520325203252,0.0,0.0
9009,0.0,0.0,0.000739333,0.00719614,0.00158134,0.0,0.121,0.296
9010,0.151515,0.0,0.00015708,0.035470499999999995,0.00257039,0.0609756097560976,-0.352,-0.5859
9011,0.0,0.0,1.66539e-07,0.0,8.113600000000001e-07,0.0,-0.647,-0.6705
9012,0.151515,0.010526299999999999,0.000151734,0.00260744,0.00315132,0.0450281425891182,-0.495,-0.8689
9013,0.030302999999999997,0.2,6.44672e-05,0.0276482,0.00038864199999999997,0.390243902439024,-0.474,-0.5574
9014,0.0909091,0.0,7.6941e-06,0.000390951,0.000303449,0.0154043645699615,0.10500000000000001,0.4215
9015,0.181818,0.010526299999999999,8.62006e-05,0.0948154,0.00173225,0.136585365853659,0.0,0.0
9016,0.0,0.0,3.54395e-05,0.134474,0.000726168,0.0,-0.438,-0.5994
9017,0.0606061,0.0,0.00022417799999999998,0.00995102,0.00196106,0.0487804878048781,-0.792,-0.5859
9018,0.0,0.0,3.67385e-05,0.00192493,0.000245842,0.0,-0.595,-0.6597
9019,0.030302999999999997,0.010526299999999999,7.39433e-06,0.0102707,0.000265315,0.0139372822299652,-0.281,-0.5994
9020,0.151515,0.0,5.02948e-06,0.000270021,0.000162272,0.0348432055749129,-0.241,-0.5859
9021,0.030302999999999997,0.0,1.1324600000000001e-06,0.00456551,8.84383e-05,0.0195121951219512,0.39,0.3724
9022,0.181818,0.0,1.14912e-06,0.0004953140000000001,8.84383e-05,0.0390243902439024,-0.436,-0.8181
9023,0.0909091,0.0,1.6653900000000001e-06,0.000707355,0.000100609,0.0487804878048781,-0.09399999999999997,-0.25
9024,0.030302999999999997,0.0631579,1.1141500000000002e-05,0.000578143,0.000468155,0.113821138211382,-0.467,-0.6571
9025,0.0606061,0.13684200000000002,3.8304e-07,0.000142465,2.83976e-05,0.209059233449477,-0.593,-0.8074
9026,0.181818,0.0,3.3307800000000005e-08,1.82223e-05,3.56999e-05,0.0650406504065041,0.0,0.0
9027,0.0,0.0631579,3.4806599999999997e-06,0.00252461,8.357010000000001e-05,0.146341463414634,-0.91,-0.8779
9028,0.0,0.0,6.89471e-06,0.0007520830000000001,3.81339e-05,0.0,0.0,0.0
9029,0.0606061,0.010526299999999999,5.81221e-06,0.000758709,0.000265315,0.0266075388026608,-0.196,-0.296
9030,0.0909091,0.010526299999999999,1.66705e-05,0.0009011739999999999,0.00047626900000000003,0.0650406504065041,-0.432,-0.5859
9031,0.212121,0.010526299999999999,1.3056700000000002e-05,0.00215188,0.000539555,0.0975609756097561,0.0,0.0
9032,0.0606061,0.0,4.67974e-06,0.00806087,0.000475457,0.0195121951219512,-0.325,-0.6531
9033,0.212121,0.0,0.00015708,0.035470499999999995,0.00257039,0.0455284552845528,-0.067,-0.3182
9034,0.0606061,0.010526299999999999,2.7812e-06,0.00041082900000000003,0.00018499,0.0154043645699615,0.0,0.0
9035,0.272727,0.35789499999999996,1.14912e-06,0.0004953140000000001,8.84383e-05,0.19068736141906897,-0.3,-0.8906
9036,0.030302999999999997,0.0,1.5854500000000002e-05,0.0314185,0.00047139999999999997,0.006968641114982579,-0.118,-0.1531
9037,0.030302999999999997,0.0,0.000211888,0.0730995,0.00272617,0.0195121951219512,-0.487,-0.5859
9038,0.0606061,0.0,7.4942499999999994e-06,0.00545508,3.00203e-05,0.0650406504065041,-0.10199999999999998,-0.2023
9039,0.0909091,0.010526299999999999,3.5306300000000005e-06,0.00105358,0.000206897,0.0487804878048781,-0.388,-0.5859
9040,0.0909091,0.0,1.1824299999999999e-06,2.15354e-05,0.000129006,0.0585365853658537,-0.487,-0.5859
9041,0.030302999999999997,0.0,1.23072e-05,0.016519299999999997,0.000465721,0.016260162601626,-0.383,-0.4767
9042,0.0909091,0.0,4.6630899999999997e-07,0.000162344,0.000102231,0.0487804878048781,-0.487,-0.5859
9043,0.0909091,0.0,1.84359e-05,0.0525762,0.0013639000000000001,0.0418118466898955,-0.573,-0.7717
9044,0.030302999999999997,0.0,3.7637800000000006e-06,0.0052943999999999995,7.05884e-05,0.00542005420054201,-0.261,-0.7678
9045,0.0909091,0.0,0.00795553,0.0,4.38135e-05,0.0209059233449477,0.2,0.4588
9046,0.181818,0.010526299999999999,1.90687e-05,0.00731873,0.000223935,0.136585365853659,-0.286,-0.1531
9047,0.0909091,0.010526299999999999,0.053688,0.0220291,0.000570386,0.0487804878048781,0.0,0.0
9048,0.0,0.0,5.287609999999999e-05,6.95759e-05,0.00295011,0.0,0.0,0.0
9049,0.212121,0.010526299999999999,1.13246e-05,0.000321375,0.000541989,0.0487804878048781,-0.13,-0.2732
9050,0.212121,0.010526299999999999,9.3928e-06,0.0245835,0.000362678,0.0520325203252033,0.0,0.0
9051,0.12121199999999999,0.010526299999999999,1.16411e-05,0.09872660000000001,8.1136e-05,0.0609756097560976,-0.271,-0.3818
9052,0.0,0.0,1.78197e-05,0.00691287,0.0006961469999999999,0.0,0.0,0.0
9053,0.12121199999999999,0.0,5.60237e-05,0.101357,0.000378905,0.021680216802168,-0.192,-0.6705
9054,0.0909091,0.0,4.5348599999999995e-05,0.00670745,0.0017282,0.0209059233449477,-0.321,-0.7696
9055,0.0909091,0.010526299999999999,6.41008e-05,0.0040586,0.0005257619999999999,0.0260162601626016,-0.231,-0.5994
9056,0.24242399999999997,0.021052599999999998,1.65706e-05,0.00046715300000000005,0.00118783,0.075046904315197,-0.315,-0.6808
9057,0.0,0.0,7.34437e-06,0.0141372,0.00023935099999999998,0.0,0.286,0.4215
9058,0.24242399999999997,0.010526299999999999,1.19908e-06,0.00228607,0.000415416,0.0439024390243902,0.498,0.9169
9059,0.0606061,0.0,9.159640000000001e-07,7.288909999999999e-05,0.000336715,0.021680216802168,0.238,0.3612
9060,0.030302999999999997,0.0,3.08097e-06,0.000735517,0.000102231,0.00650406504065041,0.0,0.0
9061,0.181818,0.010526299999999999,3.2475099999999997e-06,0.00012424299999999998,7.870199999999999e-05,0.34146341463414603,0.0,0.0
9062,0.24242399999999997,0.08421050000000001,2.31489e-06,2.15354e-05,0.000373226,0.120075046904315,-0.791,-0.9741
9063,0.0606061,0.0,4.4748999999999995e-05,0.00106186,0.00174929,0.0177383592017738,-0.297,-0.5859
9064,0.0606061,0.010526299999999999,3.1642400000000004e-06,0.00329492,0.00034077099999999997,0.0418118466898955,-0.424,-0.5688
9065,0.0909091,0.2,1.8818900000000003e-06,0.013052100000000002,0.000141177,0.26829268292682895,-0.382,-0.6523
9066,0.030302999999999997,0.0,8.22702e-06,0.0218402,0.00033346900000000003,0.008130081300813009,0.0,0.0
9067,0.151515,0.010526299999999999,1.49885e-07,0.0,3.2454400000000006e-06,0.0278745644599303,0.012999999999999998,0.0772
9068,0.151515,0.010526299999999999,7.60417e-05,0.00100388,0.000361867,0.0365853658536585,-0.382,-0.8353
9069,0.0,0.0,9.05472e-05,0.00360138,0.00149209,0.0,-0.508,-0.4767
9070,0.0606061,0.021052599999999998,2.3482e-05,0.00345229,0.00257445,0.0975609756097561,-0.595,-0.6597
9071,0.030302999999999997,0.0,7.59418e-06,0.00949049,0.00027910799999999997,0.032520325203252,-0.655,-0.5859
9072,0.030302999999999997,0.0,1.07917e-05,0.000427395,0.00020527400000000003,0.016260162601626,-0.468,-0.6597
9073,0.24242399999999997,0.010526299999999999,5.2459800000000006e-06,0.033113199999999995,7.30224e-05,0.0878048780487805,0.231,0.4019
9074,0.030302999999999997,0.13684200000000002,7.72741e-06,0.00018387900000000002,9.97973e-05,0.227642276422764,-0.643,-0.802
9075,0.030302999999999997,0.0,3.54728e-06,0.00196469,0.000320487,0.008130081300813009,0.07699999999999999,0.0807
9076,0.24242399999999997,0.010526299999999999,1.85691e-05,0.00249479,0.000790265,0.0462130937098845,0.095,0.2235
9077,0.0909091,0.0,0.00274719,0.05069269999999999,0.0013712,0.0365853658536585,0.0,0.0
9078,0.12121199999999999,0.0,2.9594e-05,0.0859578,0.00046085300000000005,0.0390243902439024,0.0,0.0
9079,0.0909091,0.0,4.72304e-05,0.00022198,0.00015983799999999998,0.0209059233449477,-0.257,-0.5859
9080,0.030302999999999997,0.0,1.28235e-06,0.000626183,0.000162272,0.00542005420054201,0.204,0.6239
9081,0.030302999999999997,0.0,6.93302e-05,0.15783599999999998,0.00379392,0.0195121951219512,-0.065,-0.1548
9082,0.0606061,0.0,2.31489e-06,2.15354e-05,0.000373226,0.0177383592017738,-0.275,-0.5859
9083,0.0606061,0.0,0.000118726,0.0135905,1.6227200000000003e-06,0.032520325203252,-0.432,-0.5859
9084,0.0,0.0,0.000131516,0.00632478,4.30021e-05,0.0,0.0,0.0
9085,0.0606061,0.0,0.00011541100000000001,0.00524139,0.00568277,0.0177383592017738,-0.627,-0.9149
9086,0.333333,0.010526299999999999,2.2849099999999998e-05,0.0117898,0.000812983,0.0650406504065041,-0.229,-0.6322
9087,0.0909091,0.0,8.3436e-05,0.0418831,0.00243814,0.0154043645699615,-0.15200000000000002,-0.5574
9088,0.24242399999999997,0.0,0.00010117200000000001,0.025978300000000003,0.00189615,0.028906955736224,-0.242,-0.8402
9089,0.151515,0.0,9.98401e-05,0.0247806,0.0017144000000000003,0.02710027100271,0.05800000000000001,0.2732
9090,0.0909091,0.0,0.00034360300000000005,0.000266708,0.015609,0.0292682926829268,-0.437,-0.7351
9091,0.24242399999999997,0.021052599999999998,0.00038314,0.0272357,0.00180041,0.075046904315197,0.259,0.6369
9092,0.0909091,0.0,6.52333e-05,0.0105755,0.00265071,0.0182926829268293,-0.316,-0.7193
